timestamp,diameter,confidence
1427735796.83,66.4258575439,0.795942826671
1427735796.85,67.6910247803,0.762491008834
1427735796.9,66.7419052124,0.774006799412
1427735796.93,67.0219116211,0.784251455313
1427735796.96,67.1431732178,0.78851341115
1427735796.99,67.8907775879,0.742418617114
1427735797.04,67.0986251831,0.801987359058
1427735797.06,67.9000701904,0.724629298497
1427735797.09,68.1407546997,0.807484616574
1427735797.13,68.3863830566,0.760592527189
1427735797.16,68.3399276733,0.777158403355
1427735797.19,68.6121673584,0.745583376684
1427735797.23,68.6054763794,0.734464908811
1427735797.26,68.6336135864,0.76836297971
1427735797.29,68.8473052979,0.713873173508
1427735797.33,67.7446289062,0.75952250322
1427735797.36,68.2827911377,0.734878376326
1427735797.4,68.381980896,0.76891844202
1427735797.42,67.550453186,0.80277210489
1427735797.46,68.7101211548,0.742743672636
1427735797.49,0,0
1427735797.52,0,0
1427735797.55,63.3530311584,0.607473463786
1427735797.59,66.1142425537,0.756704852253
1427735797.63,66.2967758179,0.931255036386
1427735797.67,66.7833099365,0.837083178774
1427735797.69,67.054649353,0.920542574177
1427735797.72,67.2823944092,0.728689288393
1427735797.75,66.6711120605,0.95031250387
1427735797.77,66.8295898438,0.813803525413
1427735797.82,66.0824508667,0.834540037785
1427735797.85,0,0
1427735797.9,0,0
1427735797.93,62.9849395752,0.625504679857
1427735797.96,66.7882843018,0.905963792959
1427735797.98,67.1414031982,0.930582374289
1427735798.02,67.2277450562,0.912602000809
1427735798.06,67.4628829956,0.919080107251
1427735798.08,67.6865844727,0.914280645012
1427735798.12,67.8451690674,0.937936356725
1427735798.14,67.9182510376,0.794061182418
1427735798.18,67.240234375,0.808680841689
1427735798.22,67.0174255371,1.0
1427735798.25,67.5391769409,0.926596361867
1427735798.29,67.4538269043,1.0
1427735798.34,67.3824768066,1.0
1427735798.38,67.5315246582,1.0
1427735798.41,67.4912796021,1.0
1427735798.46,67.3037490845,1.0
1427735798.47,67.1086959839,1.0
1427735798.51,67.0383071899,1.0
1427735798.54,66.9048233032,1.0
1427735798.59,66.8650512695,1.0
1427735798.62,66.9000091553,1.0
1427735798.65,66.8520202637,1.0
1427735798.66,66.9170227051,1.0
1427735798.7,66.2502059937,0.85979961282
1427735798.76,66.5861587524,1.0
1427735798.78,66.7883987427,1.0
1427735798.81,66.7079315186,1.0
1427735798.84,66.6984634399,1.0
1427735798.88,66.2400283813,1.0
1427735798.9,67.1310272217,0.907862833692
1427735798.94,66.9622650146,0.997736666167
1427735798.98,67.119644165,0.85592637859
1427735799.01,66.8587722778,0.959355963017
1427735799.04,66.8247451782,1.0
1427735799.06,66.6204986572,1.0
1427735799.09,66.4451980591,1.0
1427735799.15,66.6080856323,1.0
1427735799.17,0,0
1427735799.2,66.3079071045,0.898822309279
1427735799.24,66.0971298218,0.866864134769
1427735799.27,66.3420639038,0.851831808733
1427735799.3,66.1032180786,0.907187067389
1427735799.34,66.1380157471,0.882491595831
1427735799.36,0,0
1427735799.39,69.9579544067,0.605372374852
1427735799.43,66.0170059204,0.951850831605
1427735799.46,66.223449707,0.972102976959
1427735799.49,66.0664978027,0.998576136011
1427735799.53,66.0722351074,1.0
1427735799.58,66.0546569824,0.988900209595
1427735799.61,66.1209259033,0.990288957881
1427735799.63,66.0752563477,0.908044964449
1427735799.66,66.3844528198,0.853163125938
1427735799.7,66.272567749,0.923746225437
1427735799.72,66.2222518921,0.962034863251
1427735799.76,66.1829452515,0.935401178017
1427735799.8,66.172164917,0.885017828397
1427735799.83,66.6219558716,0.915188890729
1427735799.87,66.415222168,0.991039297378
1427735799.89,66.4016113281,0.939874149739
1427735799.93,66.375,0.960241353422
1427735799.96,66.2823181152,0.992102394658
1427735799.98,66.3253097534,0.962558453533
1427735800.02,66.2560958862,0.967862538389
1427735800.06,66.148651123,0.962518348234
1427735800.08,65.8956298828,0.93392777772
1427735800.13,66.0556945801,0.844000724076
1427735800.16,66.0382385254,0.93706652132
1427735800.2,65.8237762451,0.866534632619
1427735800.24,53.3666114807,0.782576235202
1427735800.26,65.4206848145,0.968186299645
1427735800.29,65.5581130981,0.88665482178
1427735800.33,65.2660369873,0.924082750425
1427735800.37,65.0251693726,0.952548999289
1427735800.41,64.8985366821,0.966238732974
1427735800.44,64.8738021851,1.0
1427735800.45,64.8616485596,0.953582539573
1427735800.49,64.870552063,1.0
1427735800.52,64.8778610229,0.991123959525
1427735800.56,64.9365768433,1.0
1427735800.59,0,0
1427735800.61,65.118019104,0.952882575751
1427735800.66,65.2551116943,0.978497698755
1427735800.69,65.4145812988,0.983746643768
1427735800.73,65.4675064087,0.955936553014
1427735800.75,66.7366333008,0.63690404397
1427735800.78,0,0
1427735800.82,64.8451538086,0.922952128832
1427735800.84,65.2269592285,0.867169307858
1427735800.88,65.1212692261,0.884554444451
1427735800.92,65.1049880981,0.9213483635
1427735800.95,64.0441818237,0.62266554881
1427735800.99,65.2407226562,0.909864537101
1427735801.03,65.2628326416,0.853951073927
1427735801.07,65.3400497437,0.944316628695
1427735801.08,65.5096282959,0.939167667911
1427735801.11,65.4373779297,0.883732520767
1427735801.15,65.3870925903,0.933479124304
1427735801.19,65.4027709961,0.939165325523
