# timestamp, confidence,diameter,time from start
1.43E+09,1.00E+00,7.75E+01,0.00
1.43E+09,1.00E+00,7.74E+01,0.02
1.43E+09,1.00E+00,7.73E+01,0.05
1.43E+09,1.00E+00,7.71E+01,0.09
1.43E+09,1.00E+00,7.70E+01,0.13
1.43E+09,1.00E+00,7.67E+01,0.16
1.43E+09,6.06E-01,8.44E+01,0.20
1.43E+09,0.00E+00,,0.24
1.43E+09,7.32E-01,7.65E+01,0.28
1.43E+09,1.00E+00,7.31E+01,0.30
1.43E+09,1.00E+00,7.35E+01,0.34
1.43E+09,1.00E+00,7.36E+01,0.37
1.43E+09,1.00E+00,7.36E+01,0.39
1.43E+09,1.00E+00,7.32E+01,0.42
1.43E+09,1.00E+00,7.29E+01,0.46
1.43E+09,1.00E+00,7.28E+01,0.50
1.43E+09,1.00E+00,7.26E+01,0.52
1.43E+09,1.00E+00,7.23E+01,0.56
1.43E+09,1.00E+00,7.22E+01,0.59
1.43E+09,1.00E+00,7.21E+01,0.63
1.43E+09,1.00E+00,7.16E+01,0.66
1.43E+09,1.00E+00,7.15E+01,0.69
1.43E+09,1.00E+00,7.13E+01,0.72
1.43E+09,1.00E+00,7.11E+01,0.77
1.43E+09,1.00E+00,7.10E+01,0.80
1.43E+09,1.00E+00,7.09E+01,0.84
1.43E+09,1.00E+00,7.07E+01,0.86
1.43E+09,1.00E+00,7.08E+01,0.89
1.43E+09,1.00E+00,7.09E+01,0.91
1.43E+09,1.00E+00,7.10E+01,0.95
1.43E+09,1.00E+00,7.12E+01,1.01
1.43E+09,1.00E+00,7.15E+01,1.03
1.43E+09,1.00E+00,7.18E+01,1.06
1.43E+09,1.00E+00,7.20E+01,1.09
1.43E+09,1.00E+00,7.23E+01,1.12
1.43E+09,1.00E+00,7.26E+01,1.16
1.43E+09,1.00E+00,7.29E+01,1.18
1.43E+09,1.00E+00,7.31E+01,1.21
1.43E+09,1.00E+00,7.36E+01,1.26
1.43E+09,1.00E+00,7.47E+01,1.29
1.43E+09,1.00E+00,7.50E+01,1.32
1.43E+09,1.00E+00,7.54E+01,1.35
1.43E+09,1.00E+00,7.58E+01,1.41
1.43E+09,1.00E+00,7.62E+01,1.44
1.43E+09,1.00E+00,7.64E+01,1.47
1.43E+09,1.00E+00,7.71E+01,1.49
1.43E+09,1.00E+00,7.73E+01,1.54
1.43E+09,1.00E+00,7.74E+01,1.56
1.43E+09,1.00E+00,7.75E+01,1.61
1.43E+09,1.00E+00,7.73E+01,1.64
1.43E+09,1.00E+00,7.73E+01,1.67
1.43E+09,1.00E+00,7.70E+01,1.71
1.43E+09,1.00E+00,7.66E+01,1.75
1.43E+09,1.00E+00,7.62E+01,1.78
1.43E+09,1.00E+00,7.59E+01,1.81
1.43E+09,0.00E+00,,1.87
1.43E+09,0.00E+00,,1.89
1.43E+09,0.00E+00,,1.92
1.43E+09,6.34E-01,7.46E+01,1.95
1.43E+09,7.61E-01,7.03E+01,1.98
1.43E+09,1.00E+00,7.08E+01,2.02
1.43E+09,1.00E+00,7.13E+01,2.05
1.43E+09,1.00E+00,7.14E+01,2.08
1.43E+09,1.00E+00,7.12E+01,2.12
1.43E+09,1.00E+00,7.11E+01,2.14
1.43E+09,1.00E+00,7.09E+01,2.17
1.43E+09,1.00E+00,7.09E+01,2.21
1.43E+09,1.00E+00,7.07E+01,2.24
1.43E+09,1.00E+00,7.06E+01,2.28
1.43E+09,1.00E+00,7.05E+01,2.31
1.43E+09,1.00E+00,7.07E+01,2.35
1.43E+09,1.00E+00,7.06E+01,2.37
1.43E+09,1.00E+00,7.04E+01,2.41
1.43E+09,1.00E+00,7.03E+01,2.45
1.43E+09,1.00E+00,7.02E+01,2.48
1.43E+09,1.00E+00,6.99E+01,2.51
1.43E+09,1.00E+00,6.98E+01,2.54
1.43E+09,1.00E+00,6.96E+01,2.58
1.43E+09,1.00E+00,6.97E+01,2.61
1.43E+09,1.00E+00,6.96E+01,2.63
1.43E+09,1.00E+00,6.96E+01,2.71
1.43E+09,8.44E-01,6.96E+01,2.74
1.43E+09,1.00E+00,6.96E+01,2.76
1.43E+09,1.00E+00,6.99E+01,2.80
1.43E+09,1.00E+00,6.98E+01,2.83
1.43E+09,1.00E+00,6.99E+01,2.87
1.43E+09,1.00E+00,6.97E+01,2.91
1.43E+09,1.00E+00,6.97E+01,2.93
1.43E+09,1.00E+00,6.98E+01,2.96
1.43E+09,1.00E+00,6.98E+01,2.99
1.43E+09,1.00E+00,6.98E+01,3.03
1.43E+09,1.00E+00,7.00E+01,3.07
1.43E+09,1.00E+00,6.99E+01,3.09
1.43E+09,1.00E+00,6.99E+01,3.14
1.43E+09,1.00E+00,6.97E+01,3.16
1.43E+09,1.00E+00,6.93E+01,3.19
1.43E+09,1.00E+00,6.92E+01,3.24
1.43E+09,1.00E+00,6.90E+01,3.26
1.43E+09,1.00E+00,6.89E+01,3.29
1.43E+09,1.00E+00,6.89E+01,3.33
1.43E+09,1.00E+00,6.87E+01,3.36
1.43E+09,1.00E+00,6.87E+01,3.40
1.43E+09,1.00E+00,6.87E+01,3.44
1.43E+09,1.00E+00,6.88E+01,3.46
1.43E+09,1.00E+00,6.88E+01,3.49
1.43E+09,0.00E+00,,3.53
1.43E+09,0.00E+00,,3.56
1.43E+09,0.00E+00,,3.61
1.43E+09,7.19E-01,6.80E+01,3.63
1.43E+09,8.06E-01,6.50E+01,3.67
1.43E+09,8.59E-01,6.65E+01,3.70
1.43E+09,1.00E+00,6.77E+01,3.73
1.43E+09,1.00E+00,6.82E+01,3.76
1.43E+09,1.00E+00,6.85E+01,3.80
1.43E+09,1.00E+00,6.86E+01,3.83
1.43E+09,1.00E+00,6.87E+01,3.86
1.43E+09,1.00E+00,6.87E+01,3.90
1.43E+09,1.00E+00,6.88E+01,3.94
1.43E+09,1.00E+00,6.87E+01,3.98
1.43E+09,1.00E+00,6.87E+01,4.00
1.43E+09,1.00E+00,6.88E+01,4.02
1.43E+09,1.00E+00,6.87E+01,4.06
1.43E+09,1.00E+00,6.83E+01,4.09
1.43E+09,1.00E+00,6.84E+01,4.13
1.43E+09,1.00E+00,6.84E+01,4.16
1.43E+09,1.00E+00,6.82E+01,4.19
1.43E+09,1.00E+00,6.82E+01,4.22
1.43E+09,1.00E+00,6.80E+01,4.25
1.43E+09,1.00E+00,6.79E+01,4.29
1.43E+09,8.47E-01,6.76E+01,4.33
1.43E+09,8.83E-01,6.76E+01,4.36
1.43E+09,0.00E+00,,4.38
1.43E+09,6.04E-01,7.30E+01,4.42
1.43E+09,8.45E-01,6.56E+01,4.46
1.43E+09,1.00E+00,6.60E+01,4.52
1.43E+09,1.00E+00,6.62E+01,4.56
1.43E+09,1.00E+00,6.63E+01,4.60
1.43E+09,1.00E+00,6.63E+01,4.62
1.43E+09,1.00E+00,6.62E+01,4.65
1.43E+09,1.00E+00,6.63E+01,4.68
1.43E+09,1.00E+00,6.63E+01,4.72
1.43E+09,1.00E+00,6.63E+01,4.74
1.43E+09,1.00E+00,6.62E+01,4.78
1.43E+09,1.00E+00,6.63E+01,4.82
1.43E+09,1.00E+00,6.61E+01,4.87
1.43E+09,1.00E+00,6.61E+01,4.89
1.43E+09,1.00E+00,6.60E+01,4.92
1.43E+09,1.00E+00,6.60E+01,4.95
1.43E+09,1.00E+00,6.60E+01,4.98
1.43E+09,1.00E+00,6.60E+01,5.02
1.43E+09,1.00E+00,6.62E+01,5.05
1.43E+09,1.00E+00,6.64E+01,5.08
1.43E+09,1.00E+00,6.65E+01,5.12
1.43E+09,1.00E+00,6.66E+01,5.15
1.43E+09,1.00E+00,6.69E+01,5.19
1.43E+09,1.00E+00,6.70E+01,5.21
1.43E+09,1.00E+00,6.72E+01,5.24
1.43E+09,1.00E+00,6.75E+01,5.30
1.43E+09,1.00E+00,6.77E+01,5.32
1.43E+09,1.00E+00,6.81E+01,5.34
1.43E+09,1.00E+00,6.84E+01,5.38
1.43E+09,1.00E+00,6.86E+01,5.41
1.43E+09,1.00E+00,6.88E+01,5.45
1.43E+09,1.00E+00,6.90E+01,5.48
1.43E+09,1.00E+00,6.93E+01,5.51
1.43E+09,8.30E-01,6.88E+01,5.55
1.43E+09,7.00E-01,6.28E+01,5.58
1.43E+09,9.97E-01,6.83E+01,5.61
1.43E+09,1.00E+00,6.97E+01,5.64
1.43E+09,1.00E+00,7.03E+01,5.68
1.43E+09,1.00E+00,7.07E+01,5.71
1.43E+09,1.00E+00,7.11E+01,5.74
1.43E+09,1.00E+00,7.14E+01,5.77
1.43E+09,1.00E+00,7.15E+01,5.80
1.43E+09,1.00E+00,7.18E+01,5.84
1.43E+09,1.00E+00,7.18E+01,5.88
1.43E+09,1.00E+00,7.18E+01,5.91
1.43E+09,1.00E+00,7.18E+01,5.94
1.43E+09,1.00E+00,7.16E+01,6.00
1.43E+09,1.00E+00,7.17E+01,6.03
1.43E+09,1.00E+00,7.14E+01,6.07
1.43E+09,1.00E+00,7.14E+01,6.11
1.43E+09,1.00E+00,7.12E+01,6.14
1.43E+09,1.00E+00,7.09E+01,6.17
1.43E+09,9.43E-01,7.12E+01,6.21
1.43E+09,1.00E+00,7.07E+01,6.23
1.43E+09,1.00E+00,7.05E+01,6.27
1.43E+09,1.00E+00,7.05E+01,6.30
1.43E+09,1.00E+00,7.03E+01,6.34
1.43E+09,1.00E+00,7.02E+01,6.37
1.43E+09,1.00E+00,7.03E+01,6.40
1.43E+09,1.00E+00,7.01E+01,6.46
1.43E+09,1.00E+00,7.01E+01,6.50
1.43E+09,1.00E+00,7.02E+01,6.53
1.43E+09,1.00E+00,7.01E+01,6.56
1.43E+09,1.00E+00,7.00E+01,6.60
1.43E+09,1.00E+00,7.00E+01,6.64
1.43E+09,1.00E+00,7.00E+01,6.66
1.43E+09,1.00E+00,6.99E+01,6.71
1.43E+09,1.00E+00,6.98E+01,6.73
1.43E+09,1.00E+00,6.96E+01,6.76
1.43E+09,1.00E+00,6.95E+01,6.79
1.43E+09,1.00E+00,6.95E+01,6.83
1.43E+09,1.00E+00,6.92E+01,6.87
1.43E+09,1.00E+00,6.93E+01,6.89
1.43E+09,1.00E+00,6.91E+01,6.93
1.43E+09,1.00E+00,6.90E+01,6.95
1.43E+09,1.00E+00,6.87E+01,6.99
1.43E+09,1.00E+00,6.89E+01,7.03
1.43E+09,1.00E+00,6.89E+01,7.06
1.43E+09,1.00E+00,6.91E+01,7.09
1.43E+09,1.00E+00,6.91E+01,7.12
1.43E+09,1.00E+00,6.93E+01,7.16
1.43E+09,1.00E+00,6.94E+01,7.19
1.43E+09,1.00E+00,6.95E+01,7.23
1.43E+09,1.00E+00,6.98E+01,7.26
1.43E+09,1.00E+00,7.01E+01,7.29
1.43E+09,1.00E+00,7.03E+01,7.32
1.43E+09,1.00E+00,7.05E+01,7.36
1.43E+09,9.42E-01,7.08E+01,7.39
1.43E+09,1.00E+00,7.14E+01,7.42
1.43E+09,1.00E+00,7.16E+01,7.45
1.43E+09,1.00E+00,7.19E+01,7.49
1.43E+09,1.00E+00,7.20E+01,7.52
1.43E+09,1.00E+00,7.23E+01,7.55
1.43E+09,1.00E+00,7.28E+01,7.59
1.43E+09,8.52E-01,7.32E+01,7.62
1.43E+09,1.00E+00,7.32E+01,7.68
1.43E+09,1.00E+00,7.34E+01,7.71
1.43E+09,1.00E+00,7.35E+01,7.73
1.43E+09,6.39E-01,7.59E+01,7.76
1.43E+09,0.00E+00,,7.78
1.43E+09,7.32E-01,7.26E+01,7.82
1.43E+09,7.03E-01,6.82E+01,7.86
1.43E+09,8.91E-01,7.00E+01,7.89
1.43E+09,9.16E-01,7.11E+01,7.94
1.43E+09,1.00E+00,7.15E+01,7.96
1.43E+09,1.00E+00,7.16E+01,8.00
1.43E+09,1.00E+00,7.17E+01,8.03
1.43E+09,1.00E+00,7.14E+01,8.05
1.43E+09,1.00E+00,7.17E+01,8.09
1.43E+09,1.00E+00,7.18E+01,8.14
1.43E+09,1.00E+00,7.20E+01,8.16
1.43E+09,1.00E+00,7.21E+01,8.18
1.43E+09,1.00E+00,7.21E+01,8.22
1.43E+09,1.00E+00,7.21E+01,8.25
1.43E+09,1.00E+00,7.20E+01,8.27
1.43E+09,1.00E+00,7.21E+01,8.31
1.43E+09,1.00E+00,7.18E+01,8.35
1.43E+09,1.00E+00,7.17E+01,8.39
1.43E+09,1.00E+00,7.14E+01,8.42
1.43E+09,1.00E+00,7.12E+01,8.45
1.43E+09,1.00E+00,7.11E+01,8.48
1.43E+09,1.00E+00,7.08E+01,8.52
1.43E+09,1.00E+00,7.07E+01,8.54
1.43E+09,1.00E+00,7.04E+01,8.58
1.43E+09,8.18E-01,6.94E+01,8.61
1.43E+09,0.00E+00,,8.65
1.43E+09,9.20E-01,6.68E+01,8.68
1.43E+09,9.67E-01,6.87E+01,8.71
1.43E+09,1.00E+00,6.95E+01,8.75
1.43E+09,1.00E+00,6.97E+01,8.77
1.43E+09,1.00E+00,7.03E+01,8.80
1.43E+09,1.00E+00,7.09E+01,8.84
1.43E+09,1.00E+00,7.13E+01,8.87
1.43E+09,1.00E+00,7.17E+01,8.91
1.43E+09,1.00E+00,7.23E+01,8.94
1.43E+09,1.00E+00,7.27E+01,8.98
1.43E+09,1.00E+00,7.31E+01,9.01
1.43E+09,1.00E+00,7.34E+01,9.04
1.43E+09,1.00E+00,7.36E+01,9.08
1.43E+09,7.57E-01,7.60E+01,9.11
1.43E+09,0.00E+00,,9.14
1.43E+09,0.00E+00,,9.17
1.43E+09,7.03E-01,7.26E+01,9.22
1.43E+09,0.00E+00,,9.26
1.43E+09,8.96E-01,6.97E+01,9.30
1.43E+09,1.00E+00,7.09E+01,9.33
1.43E+09,1.00E+00,7.17E+01,9.37
1.43E+09,1.00E+00,7.16E+01,9.40
1.43E+09,1.00E+00,7.15E+01,9.44
1.43E+09,1.00E+00,7.16E+01,9.47
1.43E+09,1.00E+00,7.19E+01,9.50
1.43E+09,1.00E+00,7.20E+01,9.53
1.43E+09,1.00E+00,7.22E+01,9.56
1.43E+09,1.00E+00,7.23E+01,9.60
1.43E+09,1.00E+00,7.22E+01,9.64
1.43E+09,1.00E+00,7.22E+01,9.66
1.43E+09,1.00E+00,7.21E+01,9.69
1.43E+09,1.00E+00,7.16E+01,9.73
1.43E+09,1.00E+00,7.13E+01,9.77
1.43E+09,1.00E+00,7.08E+01,9.80
1.43E+09,1.00E+00,7.05E+01,9.84
1.43E+09,1.00E+00,7.01E+01,9.87
1.43E+09,1.00E+00,7.00E+01,9.90
1.43E+09,1.00E+00,6.99E+01,9.94
1.43E+09,1.00E+00,6.98E+01,9.98
1.43E+09,1.00E+00,6.99E+01,10.01
1.43E+09,1.00E+00,6.99E+01,10.03
1.43E+09,1.00E+00,7.01E+01,10.06
1.43E+09,1.00E+00,7.01E+01,10.10
1.43E+09,1.00E+00,7.04E+01,10.14
1.43E+09,1.00E+00,7.04E+01,10.17
1.43E+09,1.00E+00,7.06E+01,10.18
1.43E+09,1.00E+00,7.04E+01,10.23
1.43E+09,1.00E+00,7.07E+01,10.27
1.43E+09,1.00E+00,7.06E+01,10.30
1.43E+09,1.00E+00,7.06E+01,10.33
1.43E+09,1.00E+00,7.06E+01,10.36
1.43E+09,1.00E+00,7.06E+01,10.39
1.43E+09,1.00E+00,7.09E+01,10.42
1.43E+09,1.00E+00,7.11E+01,10.46
1.43E+09,1.00E+00,7.15E+01,10.49
1.43E+09,1.00E+00,7.18E+01,10.53
1.43E+09,1.00E+00,7.22E+01,10.56
1.43E+09,1.00E+00,7.25E+01,10.59
1.43E+09,1.00E+00,7.27E+01,10.63
1.43E+09,1.00E+00,7.28E+01,10.65
1.43E+09,1.00E+00,7.28E+01,10.69
1.43E+09,1.00E+00,7.28E+01,10.72
1.43E+09,1.00E+00,7.26E+01,10.76
1.43E+09,1.00E+00,7.24E+01,10.80
1.43E+09,1.00E+00,7.24E+01,10.83
1.43E+09,1.00E+00,7.23E+01,10.85
1.43E+09,1.00E+00,7.23E+01,10.89
1.43E+09,1.00E+00,7.22E+01,10.92
1.43E+09,1.00E+00,7.20E+01,10.95
1.43E+09,1.00E+00,7.17E+01,10.99
1.43E+09,1.00E+00,7.13E+01,11.02
1.43E+09,1.00E+00,7.10E+01,11.06
1.43E+09,1.00E+00,7.05E+01,11.09
1.43E+09,1.00E+00,7.04E+01,11.13
1.43E+09,1.00E+00,7.00E+01,11.15
1.43E+09,1.00E+00,6.97E+01,11.20
1.43E+09,1.00E+00,6.95E+01,11.22
1.43E+09,1.00E+00,6.94E+01,11.26
1.43E+09,1.00E+00,6.91E+01,11.29
1.43E+09,1.00E+00,6.92E+01,11.32
1.43E+09,1.00E+00,6.93E+01,11.35
1.43E+09,1.00E+00,6.92E+01,11.38
1.43E+09,1.00E+00,6.92E+01,11.42
1.43E+09,1.00E+00,6.90E+01,11.45
1.43E+09,1.00E+00,6.89E+01,11.48
1.43E+09,1.00E+00,6.88E+01,11.52
1.43E+09,1.00E+00,6.87E+01,11.55
1.43E+09,1.00E+00,6.86E+01,11.59
1.43E+09,1.00E+00,6.86E+01,11.62
1.43E+09,1.00E+00,6.84E+01,11.64
1.43E+09,1.00E+00,6.83E+01,11.68
1.43E+09,1.00E+00,6.84E+01,11.72
1.43E+09,1.00E+00,6.82E+01,11.74
1.43E+09,1.00E+00,6.81E+01,11.78
1.43E+09,1.00E+00,6.80E+01,11.82
1.43E+09,1.00E+00,6.79E+01,11.85
1.43E+09,1.00E+00,6.79E+01,11.88
1.43E+09,1.00E+00,6.79E+01,11.91
1.43E+09,1.00E+00,6.80E+01,11.95
1.43E+09,1.00E+00,6.82E+01,11.98
1.43E+09,1.00E+00,6.82E+01,12.01
1.43E+09,1.00E+00,6.84E+01,12.05
1.43E+09,1.00E+00,6.84E+01,12.07
1.43E+09,1.00E+00,6.87E+01,12.12
1.43E+09,1.00E+00,6.90E+01,12.14
1.43E+09,1.00E+00,6.93E+01,12.17
1.43E+09,1.00E+00,6.94E+01,12.21
1.43E+09,1.00E+00,6.96E+01,12.24
1.43E+09,1.00E+00,6.99E+01,12.28
1.43E+09,1.00E+00,7.03E+01,12.32
1.43E+09,1.00E+00,7.04E+01,12.34
1.43E+09,1.00E+00,7.06E+01,12.38
1.43E+09,1.00E+00,7.05E+01,12.41
1.43E+09,1.00E+00,7.06E+01,12.44
1.43E+09,1.00E+00,7.09E+01,12.46
1.43E+09,1.00E+00,7.11E+01,12.51
1.43E+09,1.00E+00,7.15E+01,12.54
1.43E+09,1.00E+00,7.14E+01,12.58
1.43E+09,1.00E+00,7.20E+01,12.64
1.43E+09,1.00E+00,7.24E+01,12.67
1.43E+09,1.00E+00,7.27E+01,12.71
1.43E+09,1.00E+00,7.30E+01,12.73
1.43E+09,1.00E+00,7.34E+01,12.77
1.43E+09,1.00E+00,7.34E+01,12.81
1.43E+09,1.00E+00,7.35E+01,12.84
1.43E+09,1.00E+00,7.35E+01,12.87
1.43E+09,1.00E+00,7.35E+01,12.90
1.43E+09,1.00E+00,7.35E+01,12.93
1.43E+09,9.93E-01,7.33E+01,12.96
1.43E+09,1.00E+00,7.31E+01,13.00
1.43E+09,1.00E+00,7.29E+01,13.03
1.43E+09,1.00E+00,7.27E+01,13.07
1.43E+09,1.00E+00,7.25E+01,13.11
1.43E+09,1.00E+00,7.22E+01,13.14
1.43E+09,1.00E+00,7.20E+01,13.16
1.43E+09,9.00E-01,7.20E+01,13.20
1.43E+09,1.00E+00,7.22E+01,13.24
1.43E+09,1.00E+00,7.20E+01,13.28
1.43E+09,1.00E+00,7.20E+01,13.31
1.43E+09,1.00E+00,7.21E+01,13.33
1.43E+09,1.00E+00,7.23E+01,13.36
1.43E+09,1.00E+00,7.22E+01,13.39
1.43E+09,1.00E+00,7.21E+01,13.43
1.43E+09,1.00E+00,7.21E+01,13.46
1.43E+09,1.00E+00,7.22E+01,13.50
1.43E+09,1.00E+00,7.22E+01,13.53
1.43E+09,1.00E+00,7.22E+01,13.57
1.43E+09,1.00E+00,7.21E+01,13.59
1.43E+09,1.00E+00,7.21E+01,13.63
1.43E+09,1.00E+00,7.20E+01,13.66
1.43E+09,1.00E+00,7.21E+01,13.70
1.43E+09,1.00E+00,7.22E+01,13.72
1.43E+09,1.00E+00,7.24E+01,13.76
1.43E+09,1.00E+00,7.24E+01,13.79
1.43E+09,1.00E+00,7.26E+01,13.83
1.43E+09,1.00E+00,7.27E+01,13.86
1.43E+09,1.00E+00,7.28E+01,13.89
1.43E+09,1.00E+00,7.29E+01,13.92
1.43E+09,1.00E+00,7.30E+01,13.96
1.43E+09,1.00E+00,7.33E+01,13.98
1.43E+09,1.00E+00,7.35E+01,14.02
1.43E+09,1.00E+00,7.36E+01,14.05
1.43E+09,1.00E+00,7.37E+01,14.09
1.43E+09,1.00E+00,7.39E+01,14.12
1.43E+09,1.00E+00,7.43E+01,14.16
1.43E+09,1.00E+00,7.49E+01,14.18
1.43E+09,1.00E+00,7.53E+01,14.22
1.43E+09,1.00E+00,7.56E+01,14.26
1.43E+09,1.00E+00,7.60E+01,14.29
1.43E+09,1.00E+00,7.61E+01,14.32
1.43E+09,1.00E+00,7.63E+01,14.35
1.43E+09,1.00E+00,7.65E+01,14.38
1.43E+09,1.00E+00,7.62E+01,14.44
1.43E+09,1.00E+00,7.60E+01,14.46
1.43E+09,1.00E+00,7.65E+01,14.49
1.43E+09,1.00E+00,7.68E+01,14.52
1.43E+09,9.64E-01,7.68E+01,14.54
1.43E+09,1.00E+00,7.69E+01,14.58
1.43E+09,9.94E-01,7.71E+01,14.62
1.43E+09,1.00E+00,7.70E+01,14.65
1.43E+09,1.00E+00,7.65E+01,14.69
1.43E+09,1.00E+00,7.62E+01,14.72
1.43E+09,1.00E+00,7.58E+01,14.75
1.43E+09,1.00E+00,7.54E+01,14.78
1.43E+09,1.00E+00,7.50E+01,14.82
1.43E+09,1.00E+00,7.46E+01,14.85
1.43E+09,1.00E+00,7.40E+01,14.88
1.43E+09,1.00E+00,7.37E+01,14.92
1.43E+09,1.00E+00,7.31E+01,14.95
1.43E+09,1.00E+00,7.28E+01,14.99
1.43E+09,1.00E+00,7.24E+01,15.01
1.43E+09,1.00E+00,7.24E+01,15.04
1.43E+09,1.00E+00,7.21E+01,15.08
1.43E+09,1.00E+00,7.19E+01,15.11
1.43E+09,1.00E+00,7.20E+01,15.15
1.43E+09,1.00E+00,7.17E+01,15.18
1.43E+09,1.00E+00,7.16E+01,15.21
1.43E+09,1.00E+00,7.13E+01,15.24
1.43E+09,1.00E+00,7.14E+01,15.27
1.43E+09,1.00E+00,7.13E+01,15.30
1.43E+09,1.00E+00,7.13E+01,15.34
1.43E+09,1.00E+00,7.10E+01,15.38
1.43E+09,1.00E+00,7.10E+01,15.41
1.43E+09,1.00E+00,7.11E+01,15.44
1.43E+09,1.00E+00,7.09E+01,15.47
1.43E+09,1.00E+00,7.11E+01,15.51
1.43E+09,1.00E+00,7.09E+01,15.54
1.43E+09,1.00E+00,7.12E+01,15.58
1.43E+09,1.00E+00,7.11E+01,15.61
1.43E+09,1.00E+00,7.11E+01,15.63
1.43E+09,1.00E+00,7.11E+01,15.67
1.43E+09,1.00E+00,7.08E+01,15.72
1.43E+09,1.00E+00,7.08E+01,15.75
1.43E+09,1.00E+00,7.09E+01,15.78
1.43E+09,1.00E+00,7.07E+01,15.81
1.43E+09,1.00E+00,7.08E+01,15.84
1.43E+09,1.00E+00,7.08E+01,15.87
1.43E+09,1.00E+00,7.10E+01,15.93
1.43E+09,1.00E+00,7.11E+01,15.97
1.43E+09,1.00E+00,7.10E+01,16.01
1.43E+09,1.00E+00,7.11E+01,16.05
1.43E+09,1.00E+00,7.13E+01,16.10
1.43E+09,1.00E+00,7.13E+01,16.15
1.43E+09,1.00E+00,7.16E+01,16.17
1.43E+09,1.00E+00,7.17E+01,16.20
1.43E+09,1.00E+00,7.20E+01,16.24
1.43E+09,1.00E+00,7.23E+01,16.27
1.43E+09,1.00E+00,7.24E+01,16.30
1.43E+09,1.00E+00,7.29E+01,16.33
1.43E+09,1.00E+00,7.31E+01,16.37
1.43E+09,1.00E+00,7.33E+01,16.41
1.43E+09,1.00E+00,7.36E+01,16.44
1.43E+09,1.00E+00,7.39E+01,16.48
1.43E+09,1.00E+00,7.40E+01,16.52
1.43E+09,1.00E+00,7.43E+01,16.54
1.43E+09,1.00E+00,7.42E+01,16.56
1.43E+09,1.00E+00,7.41E+01,16.59
1.43E+09,1.00E+00,7.39E+01,16.63
1.43E+09,1.00E+00,7.35E+01,16.66
1.43E+09,1.00E+00,7.32E+01,16.69
1.43E+09,1.00E+00,7.25E+01,16.73
1.43E+09,1.00E+00,7.21E+01,16.76
1.43E+09,1.00E+00,7.15E+01,16.80
1.43E+09,1.00E+00,7.11E+01,16.83
1.43E+09,1.00E+00,7.05E+01,16.86
1.43E+09,1.00E+00,7.02E+01,16.90
1.43E+09,1.00E+00,7.00E+01,16.92
1.43E+09,1.00E+00,6.99E+01,16.97
1.43E+09,1.00E+00,6.96E+01,17.00
1.43E+09,1.00E+00,6.96E+01,17.03
1.43E+09,1.00E+00,6.97E+01,17.06
1.43E+09,1.00E+00,6.97E+01,17.09
1.43E+09,1.00E+00,6.98E+01,17.12
1.43E+09,1.00E+00,7.01E+01,17.16
1.43E+09,1.00E+00,7.04E+01,17.18
1.43E+09,1.00E+00,7.05E+01,17.22
1.43E+09,1.00E+00,7.08E+01,17.25
1.43E+09,1.00E+00,7.12E+01,17.29
1.43E+09,1.00E+00,7.14E+01,17.32
1.43E+09,1.00E+00,7.18E+01,17.37
1.43E+09,1.00E+00,7.22E+01,17.39
1.43E+09,1.00E+00,7.28E+01,17.44
1.43E+09,1.00E+00,7.32E+01,17.46
1.43E+09,1.00E+00,7.33E+01,17.49
1.43E+09,1.00E+00,7.37E+01,17.52
1.43E+09,1.00E+00,7.41E+01,17.56
1.43E+09,1.00E+00,7.41E+01,17.60
1.43E+09,1.00E+00,7.43E+01,17.63
1.43E+09,1.00E+00,7.44E+01,17.67
1.43E+09,1.00E+00,7.43E+01,17.69
1.43E+09,1.00E+00,7.43E+01,17.72
1.43E+09,1.00E+00,7.43E+01,17.76
1.43E+09,1.00E+00,7.41E+01,17.79
1.43E+09,1.00E+00,7.39E+01,17.81
1.43E+09,1.00E+00,7.37E+01,17.85
1.43E+09,1.00E+00,7.36E+01,17.89
1.43E+09,1.00E+00,7.34E+01,17.92
1.43E+09,1.00E+00,7.34E+01,17.96
1.43E+09,1.00E+00,7.35E+01,17.99
1.43E+09,1.00E+00,7.37E+01,18.02
