# timestamp, confidence, diameter,time from start,diam conf 75,ticks
1429308552.12,1.00,101.56,19.40,101.56,
1429308552.16,1.00,101.73,19.43,101.73,
1429308552.20,1.00,101.94,19.47,101.94,
1429308552.23,1.00,102.33,19.50,102.33,
1429308552.26,1.00,102.43,19.53,102.43,
1429308552.30,1.00,102.76,19.57,102.76,
1429308552.33,1.00,102.97,19.60,102.97,
1429308552.37,1.00,103.20,19.64,103.20,
1429308552.40,1.00,103.31,19.67,103.31,
1429308552.43,1.00,103.52,19.70,103.52,
1429308552.47,1.00,103.85,19.74,103.85,
1429308552.50,1.00,103.93,19.77,103.93,
1429308552.52,1.00,104.22,19.80,104.22,
1429308552.56,1.00,104.42,19.83,104.42,
1429308552.59,1.00,104.64,19.86,104.64,
1429308552.63,1.00,105.05,19.90,105.05,
1429308552.66,1.00,104.99,19.93,104.99,
1429308552.69,1.00,105.24,19.97,105.24,
1429308552.72,1.00,105.43,20.00,105.43,
1429308552.76,1.00,105.70,20.03,105.70,
1429308552.79,1.00,105.96,20.07,105.96,
1429308552.83,1.00,105.95,20.10,105.95,
1429308552.86,1.00,105.99,20.13,105.99,
1429308552.89,1.00,106.04,20.17,106.04,
1429308552.92,1.00,106.06,20.19,106.06,
1429308552.95,1.00,106.08,20.22,106.08,
1429308552.98,1.00,106.10,20.25,106.10,
1429308553.02,1.00,106.27,20.29,106.27,
1429308553.05,1.00,106.37,20.32,106.37,
1429308553.08,1.00,106.44,20.35,106.44,
1429308553.12,1.00,106.48,20.39,106.48,
1429308553.15,1.00,106.56,20.43,106.56,
1429308553.19,1.00,106.68,20.46,106.68,
1429308553.22,1.00,106.71,20.49,106.71,
1429308553.25,1.00,106.83,20.52,106.83,
1429308553.29,1.00,106.86,20.56,106.86,
1429308553.32,1.00,106.99,20.59,106.99,
1429308553.35,1.00,107.00,20.63,107.00,
1429308553.38,1.00,107.17,20.65,107.17,
1429308553.41,1.00,106.88,20.68,106.88,
1429308553.45,1.00,106.39,20.72,106.39,
1429308553.48,1.00,105.70,20.75,105.70,
1429308553.51,1.00,104.85,20.78,104.85,
1429308553.55,1.00,104.13,20.82,104.13,
1429308553.58,1.00,103.46,20.85,103.46,
1429308553.61,1.00,102.88,20.88,102.88,
1429308553.65,1.00,102.60,20.92,102.60,
1429308553.68,1.00,102.43,20.95,102.43,
1429308553.72,1.00,102.33,20.99,102.33,
1429308553.75,1.00,102.34,21.03,102.34,
1429308553.78,1.00,102.42,21.06,102.42,
1429308553.80,1.00,102.64,21.08,102.64,
1429308553.84,1.00,102.98,21.11,102.98,
1429308553.88,1.00,103.41,21.15,103.41,
1429308553.90,1.00,103.84,21.18,103.84,
1429308553.94,1.00,104.24,21.22,104.24,
1429308553.97,1.00,104.55,21.25,104.55,
1429308554.00,1.00,104.73,21.28,104.73,
1429308554.04,1.00,105.03,21.31,105.03,
1429308554.10,1.00,105.06,21.38,105.06,
1429308554.14,0.92,105.40,21.41,105.40,
1429308554.17,0.92,105.58,21.45,105.58,
1429308554.21,0.86,105.08,21.48,105.08,
1429308554.25,0.00,0.00,21.52,,
1429308554.27,1.00,106.56,21.54,106.56,
1429308554.30,0.81,106.89,21.57,106.89,
1429308554.34,1.00,106.82,21.61,106.82,
1429308554.37,1.00,106.66,21.64,106.66,
1429308554.40,1.00,106.50,21.68,106.50,
1429308554.44,1.00,106.56,21.71,106.56,
1429308554.47,1.00,106.72,21.75,106.72,
1429308554.51,1.00,106.81,21.78,106.81,
1429308554.54,1.00,106.60,21.82,106.60,
1429308554.58,1.00,106.57,21.85,106.57,
1429308554.61,1.00,106.30,21.88,106.30,
1429308554.64,1.00,105.69,21.92,105.69,
1429308554.67,1.00,104.99,21.94,104.99,
1429308554.70,1.00,103.91,21.97,103.91,
1429308554.73,1.00,102.99,22.00,102.99,
1429308554.77,1.00,102.05,22.04,102.05,
1429308554.80,1.00,101.54,22.07,101.54,
1429308554.84,1.00,101.06,22.11,101.06,
1429308554.87,1.00,100.78,22.14,100.78,
1429308554.90,0.00,0.00,22.18,,
1429308554.94,0.00,0.00,22.21,,
1429308554.97,0.00,0.00,22.25,,
1429308554.99,0.00,0.00,22.27,,
1429308555.03,0.00,0.00,22.30,,
1429308555.06,0.90,101.26,22.33,101.26,
1429308555.10,0.90,101.89,22.37,101.89,
1429308555.13,0.86,101.86,22.40,101.86,
1429308555.16,0.94,102.05,22.44,102.05,
1429308555.21,0.96,102.07,22.48,102.07,
1429308555.24,1.00,102.42,22.51,102.42,
1429308555.27,1.00,102.69,22.55,102.69,
1429308555.30,1.00,102.78,22.57,102.78,
1429308555.33,1.00,102.65,22.60,102.65,
1429308555.36,1.00,101.99,22.63,101.99,
1429308555.39,1.00,101.06,22.66,101.06,
1429308555.43,1.00,100.07,22.70,100.07,
1429308555.46,1.00,99.16,22.73,99.16,
1429308555.49,1.00,98.33,22.77,98.33,
1429308555.53,1.00,97.66,22.80,97.66,
1429308555.56,1.00,97.03,22.84,97.03,
1429308555.60,1.00,96.73,22.87,96.73,
1429308555.62,1.00,96.16,22.90,96.16,
1429308555.65,1.00,95.96,22.93,95.96,
1429308555.69,1.00,95.84,22.96,95.84,
1429308555.73,1.00,95.46,23.00,95.46,
1429308555.76,1.00,95.35,23.03,95.35,
1429308555.79,1.00,95.39,23.06,95.39,
1429308555.82,1.00,95.54,23.10,95.54,
1429308555.86,1.00,95.69,23.13,95.69,
1429308555.89,1.00,95.90,23.16,95.90,
1429308555.93,1.00,96.01,23.20,96.01,
1429308555.96,1.00,96.39,23.24,96.39,
1429308556.00,1.00,96.64,23.27,96.64,
1429308556.02,1.00,97.05,23.30,97.05,
1429308556.05,1.00,97.64,23.33,97.64,
1429308556.08,1.00,97.91,23.35,97.91,
1429308556.12,1.00,98.32,23.39,98.32,
1429308556.15,1.00,98.59,23.42,98.59,
1429308556.19,1.00,98.73,23.46,98.73,
1429308556.22,1.00,98.77,23.49,98.77,
1429308556.25,0.93,98.76,23.53,98.76,
1429308556.29,0.83,98.67,23.56,98.67,
1429308556.32,0.85,98.68,23.59,98.68,
1429308556.36,0.97,98.83,23.63,98.83,
1429308556.39,1.00,98.99,23.66,98.99,
1429308556.42,1.00,99.18,23.69,99.18,
1429308556.45,1.00,99.38,23.72,99.38,
1429308556.48,1.00,99.48,23.75,99.48,
1429308556.51,1.00,99.59,23.78,99.59,
1429308556.55,1.00,99.80,23.82,99.80,
1429308556.58,1.00,100.26,23.85,100.26,
1429308556.62,1.00,100.56,23.89,100.56,
1429308556.65,1.00,100.72,23.92,100.72,
1429308556.68,1.00,100.84,23.96,100.84,
1429308556.72,1.00,101.05,23.99,101.05,
1429308556.75,1.00,101.49,24.02,101.49,
1429308556.79,1.00,101.75,24.06,101.75,
1429308556.82,1.00,101.79,24.09,101.79,
1429308556.85,1.00,101.65,24.13,101.65,
1429308556.89,1.00,101.66,24.16,101.66,
1429308556.92,1.00,101.56,24.20,101.56,
1429308556.94,1.00,101.66,24.22,101.66,
1429308556.98,1.00,101.43,24.25,101.43,
1429308557.01,1.00,101.48,24.28,101.48,
1429308557.05,1.00,101.61,24.32,101.61,
1429308557.08,1.00,101.71,24.35,101.71,
1429308557.11,1.00,101.88,24.38,101.88,
1429308557.15,1.00,102.00,24.42,102.00,
1429308557.18,1.00,102.20,24.45,102.20,
1429308557.20,1.00,102.48,24.48,102.48,
1429308557.24,1.00,102.68,24.51,102.68,
1429308557.27,1.00,102.95,24.55,102.95,
1429308557.31,1.00,103.19,24.58,103.19,
1429308557.34,1.00,103.36,24.61,103.36,
1429308557.41,1.00,103.49,24.68,103.49,
1429308557.44,1.00,103.56,24.72,103.56,
1429308557.48,1.00,103.76,24.75,103.76,
1429308557.51,1.00,103.98,24.79,103.98,
1429308557.55,1.00,104.03,24.82,104.03,
1429308557.58,1.00,104.07,24.85,104.07,
1429308557.61,1.00,104.13,24.88,104.13,
1429308557.64,1.00,103.97,24.91,103.97,
1429308557.67,1.00,103.94,24.94,103.94,
1429308557.71,1.00,103.34,24.98,103.34,
1429308557.74,1.00,102.97,25.01,102.97,
1429308557.78,1.00,102.81,25.05,102.81,
1429308557.81,1.00,102.38,25.08,102.38,
1429308557.84,1.00,102.17,25.11,102.17,
1429308557.87,1.00,101.94,25.15,101.94,
1429308557.91,1.00,101.87,25.18,101.87,
1429308557.93,1.00,101.74,25.20,101.74,
1429308557.97,1.00,101.79,25.24,101.79,
1429308558.00,1.00,101.70,25.27,101.70,
1429308558.04,1.00,101.70,25.31,101.70,
1429308558.07,1.00,101.87,25.34,101.87,
1429308558.10,1.00,101.85,25.38,101.85,
1429308558.14,1.00,101.91,25.41,101.91,
1429308558.17,1.00,101.99,25.44,101.99,
1429308558.20,1.00,101.79,25.48,101.79,
1429308558.24,1.00,101.90,25.51,101.90,
1429308558.27,1.00,102.17,25.55,102.17,
1429308558.31,1.00,102.27,25.58,102.27,
1429308558.34,1.00,102.51,25.61,102.51,
1429308558.37,1.00,102.54,25.64,102.54,
1429308558.40,1.00,102.50,25.67,102.50,
1429308558.43,1.00,102.41,25.70,102.41,
1429308558.47,1.00,102.53,25.74,102.53,
1429308558.50,1.00,102.55,25.77,102.55,
1429308558.53,1.00,102.65,25.81,102.65,
1429308558.56,1.00,102.56,25.84,102.56,
1429308558.60,1.00,102.53,25.87,102.53,
1429308558.63,1.00,102.55,25.91,102.55,
1429308558.67,1.00,102.41,25.94,102.41,
1429308558.70,1.00,102.37,25.98,102.37,
1429308558.73,1.00,102.32,26.01,102.32,
1429308558.77,1.00,102.19,26.04,102.19,
1429308558.79,1.00,102.20,26.07,102.20,
1429308558.83,1.00,102.10,26.10,102.10,
1429308558.86,1.00,101.83,26.13,101.83,
1429308558.89,1.00,101.70,26.16,101.70,
1429308558.93,1.00,101.41,26.20,101.41,
1429308558.96,1.00,101.29,26.24,101.29,
1429308558.99,1.00,100.98,26.27,100.98,
1429308559.03,1.00,100.43,26.30,100.43,
1429308559.06,1.00,99.80,26.33,99.80,
1429308559.09,1.00,99.28,26.36,99.28,
1429308559.12,1.00,98.91,26.40,98.91,
1429308559.15,1.00,98.50,26.43,98.50,
1429308559.19,1.00,98.22,26.46,98.22,
1429308559.23,1.00,96.77,26.50,96.77,
1429308559.26,0.78,96.79,26.53,96.79,
1429308559.30,0.91,97.58,26.57,97.58,
1429308559.32,1.00,98.26,26.59,98.26,
1429308559.35,1.00,98.91,26.62,98.91,
1429308559.39,1.00,98.89,26.66,98.89,
1429308559.42,1.00,98.91,26.69,98.91,
1429308559.45,1.00,98.86,26.73,98.86,
1429308559.49,1.00,99.06,26.76,99.06,
1429308559.52,1.00,99.28,26.80,99.28,
1429308559.56,1.00,99.69,26.83,99.69,
1429308559.59,1.00,100.11,26.86,100.11,
1429308559.62,1.00,100.55,26.90,100.55,
1429308559.66,1.00,100.44,26.93,100.44,
1429308559.68,1.00,100.29,26.95,100.29,
1429308559.72,1.00,99.84,26.99,99.84,
1429308559.75,1.00,99.26,27.02,99.26,
1429308559.78,1.00,98.45,27.06,98.45,
1429308559.82,1.00,97.91,27.09,97.91,
1429308559.85,1.00,97.48,27.12,97.48,
1429308559.89,1.00,97.09,27.16,97.09,
1429308559.92,1.00,97.13,27.19,97.13,
1429308559.95,1.00,97.14,27.22,97.14,
1429308559.99,1.00,97.26,27.26,97.26,
1429308560.02,1.00,97.44,27.29,97.44,
1429308560.04,1.00,97.69,27.32,97.69,
1429308560.08,1.00,97.85,27.35,97.85,
1429308560.12,0.95,97.84,27.39,97.84,
1429308560.15,0.80,99.40,27.42,99.40,
1429308560.18,0.00,0.00,27.46,,
1429308560.21,0.00,0.00,27.49,,
1429308560.25,0.00,0.00,27.53,,
1429308560.28,0.76,101.61,27.56,101.61,
1429308560.32,1.00,100.37,27.59,100.37,
1429308560.34,1.00,101.23,27.62,101.23,
1429308560.37,1.00,101.07,27.65,101.07,
1429308560.41,1.00,101.05,27.68,101.05,
1429308560.44,1.00,101.40,27.71,101.40,
1429308560.48,1.00,101.40,27.75,101.40,
1429308560.51,1.00,101.47,27.78,101.47,
1429308560.55,0.99,101.41,27.82,101.41,
1429308560.58,1.00,101.25,27.85,101.25,
1429308560.61,1.00,100.70,27.89,100.70,
1429308560.65,0.97,99.83,27.92,99.83,
1429308560.70,0.98,99.08,27.98,99.08,
1429308560.74,0.94,97.85,28.01,97.85,
1429308560.77,1.00,96.60,28.04,96.60,
1429308560.81,1.00,96.03,28.08,96.03,
1429308560.84,0.86,95.72,28.11,95.72,
1429308560.87,0.98,95.05,28.15,95.05,
1429308560.91,1.00,94.54,28.18,94.54,
1429308560.94,1.00,94.26,28.22,94.26,
1429308560.97,1.00,94.13,28.25,94.13,
1429308561.00,1.00,94.10,28.27,94.10,
1429308561.03,1.00,94.09,28.31,94.09,
1429308561.06,1.00,94.06,28.34,94.06,
1429308561.10,1.00,94.25,28.37,94.25,
1429308561.14,1.00,94.11,28.41,94.11,
1429308561.17,1.00,94.38,28.44,94.38,
1429308561.20,1.00,94.48,28.48,94.48,
1429308561.24,1.00,94.75,28.51,94.75,
1429308561.27,1.00,95.15,28.55,95.15,
1429308561.31,1.00,95.33,28.58,95.33,
1429308561.34,1.00,95.66,28.61,95.66,
1429308561.36,1.00,95.89,28.64,95.89,
1429308561.40,1.00,96.52,28.68,96.52,
1429308561.43,1.00,96.92,28.71,96.92,
1429308561.46,1.00,97.22,28.74,97.22,
1429308561.50,1.00,97.60,28.77,97.60,
1429308561.53,1.00,97.76,28.80,97.76,
1429308561.57,1.00,98.10,28.84,98.10,
1429308561.60,1.00,98.52,28.87,98.52,
1429308561.63,1.00,98.88,28.91,98.88,
1429308561.67,1.00,99.15,28.94,99.15,
1429308561.70,1.00,99.26,28.98,99.26,
1429308561.73,1.00,99.65,29.00,99.65,
1429308561.76,1.00,99.67,29.03,99.67,
1429308561.80,1.00,100.00,29.07,100.00,
1429308561.83,1.00,100.18,29.10,100.18,
1429308561.86,1.00,100.17,29.14,100.17,
1429308561.90,1.00,100.49,29.17,100.49,
1429308561.93,1.00,100.63,29.21,100.63,
1429308561.97,1.00,100.70,29.24,100.70,
1429308562.00,1.00,100.98,29.27,100.98,
1429308562.02,1.00,101.10,29.30,101.10,
1429308562.05,1.00,101.38,29.33,101.38,
1429308562.09,1.00,101.48,29.36,101.48,
1429308562.12,1.00,101.78,29.40,101.78,
1429308562.16,1.00,101.76,29.43,101.76,
1429308562.19,1.00,101.82,29.46,101.82,
1429308562.23,1.00,101.82,29.50,101.82,
1429308562.26,1.00,101.79,29.53,101.79,
1429308562.29,1.00,101.67,29.57,101.67,
1429308562.32,1.00,101.69,29.60,101.69,
1429308562.36,1.00,101.51,29.63,101.51,
1429308562.39,1.00,101.39,29.67,101.39,
1429308562.43,1.00,101.30,29.70,101.30,
1429308562.47,1.00,101.43,29.74,101.43,
1429308562.49,1.00,101.38,29.76,101.38,
1429308562.52,1.00,101.29,29.80,101.29,
1429308562.55,1.00,101.19,29.83,101.19,
1429308562.59,1.00,100.92,29.86,100.92,
1429308562.63,1.00,100.94,29.90,100.94,
1429308562.65,1.00,101.09,29.93,101.09,
1429308562.69,1.00,101.06,29.96,101.06,
1429308562.73,1.00,101.31,30.00,101.31,
1429308562.76,1.00,101.30,30.03,101.30,
1429308562.79,1.00,101.27,30.06,101.27,
1429308562.82,1.00,101.40,30.09,101.40,
1429308562.85,1.00,101.54,30.12,101.54,
1429308562.89,1.00,101.39,30.16,101.39,
1429308562.92,1.00,101.47,30.19,101.47,
1429308562.95,1.00,101.38,30.22,101.38,
1429308562.99,1.00,101.00,30.26,101.00,
1429308563.02,1.00,100.51,30.29,100.51,
1429308563.06,1.00,99.73,30.33,99.73,
1429308563.09,1.00,98.86,30.36,98.86,
1429308563.12,1.00,97.90,30.39,97.90,
1429308563.15,1.00,97.04,30.42,97.04,
1429308563.18,1.00,96.32,30.45,96.32,
1429308563.21,1.00,95.77,30.49,95.77,
1429308563.25,1.00,95.47,30.52,95.47,
1429308563.28,1.00,95.26,30.55,95.26,
1429308563.32,1.00,95.12,30.59,95.12,
1429308563.35,1.00,95.11,30.62,95.11,
1429308563.38,1.00,95.12,30.66,95.12,
1429308563.42,1.00,95.10,30.69,95.10,
1429308563.45,1.00,95.08,30.72,95.08,
1429308563.47,1.00,95.15,30.75,95.15,
1429308563.51,1.00,95.47,30.78,95.47,
1429308563.55,1.00,95.42,30.82,95.42,
1429308563.58,1.00,95.52,30.85,95.52,
1429308563.61,1.00,95.44,30.88,95.44,
1429308563.65,1.00,95.41,30.92,95.41,
1429308563.67,1.00,95.24,30.95,95.24,
1429308563.71,1.00,95.07,30.98,95.07,
1429308563.74,1.00,94.89,31.02,94.89,
1429308563.78,1.00,95.14,31.05,95.14,
1429308563.81,1.00,95.16,31.09,95.16,
1429308563.84,1.00,95.05,31.12,95.05,
1429308563.88,1.00,94.96,31.15,94.96,
1429308563.90,1.00,94.73,31.18,94.73,
1429308563.94,1.00,94.64,31.21,94.64,
1429308563.97,1.00,94.40,31.24,94.40,
1429308564.04,1.00,94.23,31.31,94.23,
1429308564.07,1.00,94.02,31.34,94.02,
1429308564.10,1.00,93.83,31.38,93.83,
1429308564.14,1.00,93.48,31.41,93.48,
1429308564.17,1.00,93.28,31.45,93.28,
1429308564.21,1.00,92.95,31.48,92.95,
1429308564.24,1.00,92.56,31.51,92.56,
1429308564.28,1.00,92.19,31.55,92.19,
1429308564.31,1.00,91.76,31.58,91.76,
1429308564.34,1.00,91.57,31.62,91.57,
1429308564.36,1.00,91.60,31.64,91.60,
1429308564.40,1.00,91.61,31.67,91.61,
1429308564.43,1.00,91.41,31.70,91.41,
1429308564.47,1.00,91.39,31.74,91.39,
1429308564.50,1.00,91.21,31.78,91.21,
1429308564.53,1.00,91.23,31.81,91.23,
1429308564.57,1.00,91.31,31.84,91.31,
1429308564.60,1.00,90.64,31.88,90.64,
1429308564.64,0.00,0.00,31.91,,
1429308564.67,0.00,0.00,31.95,,
1429308564.70,0.60,92.69,31.98,,
1429308564.74,0.90,91.60,32.01,91.60,
1429308564.77,0.96,92.13,32.04,92.13,
1429308564.80,1.00,92.25,32.07,92.25,
1429308564.83,1.00,92.36,32.10,92.36,
1429308564.87,1.00,92.51,32.14,92.51,
1429308564.90,1.00,92.70,32.17,92.70,
1429308564.93,1.00,93.23,32.21,93.23,
1429308564.96,1.00,93.56,32.24,93.56,
1429308565.00,1.00,93.57,32.28,93.57,
1429308565.04,1.00,93.13,32.31,93.13,
1429308565.07,1.00,92.78,32.34,92.78,
1429308565.10,1.00,91.88,32.37,91.88,
1429308565.13,1.00,91.11,32.40,91.11,
1429308565.16,0.95,90.42,32.43,90.42,
1429308565.19,0.95,89.62,32.47,89.62,
1429308565.23,1.00,88.97,32.50,88.97,
1429308565.26,1.00,88.55,32.54,88.55,
1429308565.30,1.00,88.18,32.57,88.18,
1429308565.33,1.00,87.93,32.60,87.93,
1429308565.36,1.00,87.72,32.64,87.72,
1429308565.40,1.00,87.70,32.67,87.70,
1429308565.42,1.00,87.66,32.70,87.66,
1429308565.46,1.00,87.95,32.73,87.95,
1429308565.49,1.00,87.91,32.76,87.91,
1429308565.53,1.00,88.27,32.80,88.27,
1429308565.56,1.00,88.78,32.83,88.78,
1429308565.59,1.00,89.26,32.87,89.26,
1429308565.63,1.00,89.51,32.90,89.51,
1429308565.66,1.00,89.74,32.93,89.74,
1429308565.69,1.00,90.09,32.97,90.09,
1429308565.72,1.00,90.51,32.99,90.51,
1429308565.76,1.00,90.70,33.04,90.70,
1429308565.80,1.00,91.24,33.07,91.24,
1429308565.82,1.00,91.76,33.10,91.76,
1429308565.85,1.00,92.47,33.13,92.47,
1429308565.89,1.00,93.08,33.16,93.08,
1429308565.92,1.00,93.53,33.19,93.53,
1429308565.96,1.00,93.95,33.23,93.95,
1429308565.99,1.00,94.42,33.26,94.42,
1429308566.02,1.00,94.61,33.30,94.61,
1429308566.06,0.83,94.54,33.34,94.54,
1429308566.09,1.00,94.77,33.37,94.77,
1429308566.12,1.00,95.10,33.39,95.10,
1429308566.15,1.00,95.32,33.43,95.32,
1429308566.18,1.00,95.46,33.46,95.46,
1429308566.22,1.00,95.43,33.49,95.43,
1429308566.25,1.00,95.60,33.53,95.60,
1429308566.28,1.00,95.83,33.56,95.83,
1429308566.32,1.00,95.96,33.59,95.96,
1429308566.35,1.00,96.13,33.63,96.13,
1429308566.39,1.00,96.27,33.66,96.27,
1429308566.42,1.00,96.26,33.70,96.26,
1429308566.44,1.00,96.05,33.72,96.05,
1429308566.48,1.00,95.52,33.75,95.52,
1429308566.51,1.00,94.86,33.79,94.86,
1429308566.55,1.00,94.31,33.82,94.31,
1429308566.58,1.00,93.68,33.86,93.68,
1429308566.62,1.00,93.16,33.89,93.16,
1429308566.65,1.00,92.74,33.92,92.74,
1429308566.68,1.00,92.57,33.96,92.57,
1429308566.71,0.99,92.32,33.98,92.32,
1429308566.74,0.65,93.79,34.02,,
1429308566.79,0.65,96.92,34.06,,
1429308566.82,0.88,93.11,34.09,93.11,
1429308566.84,1.00,93.30,34.12,93.30,
1429308566.88,0.99,93.59,34.15,93.59,
1429308566.91,1.00,93.76,34.18,93.76,
1429308566.94,1.00,94.19,34.21,94.19,
1429308566.98,1.00,94.65,34.25,94.65,
1429308567.01,1.00,95.25,34.28,95.25,
1429308567.04,1.00,95.81,34.32,95.81,
1429308567.08,1.00,96.14,34.35,96.14,
1429308567.12,1.00,96.32,34.39,96.32,
1429308567.15,1.00,96.43,34.42,96.43,
1429308567.17,1.00,96.32,34.45,96.32,
1429308567.20,1.00,96.37,34.48,96.37,
1429308567.24,1.00,96.22,34.51,96.22,
1429308567.28,1.00,95.96,34.55,95.96,
1429308567.34,1.00,95.67,34.62,95.67,
1429308567.38,1.00,95.10,34.65,95.10,
1429308567.41,1.00,94.86,34.68,94.86,
1429308567.44,1.00,94.67,34.72,94.67,
1429308567.48,1.00,94.43,34.75,94.43,
1429308567.51,1.00,94.09,34.78,94.09,
1429308567.55,1.00,93.75,34.82,93.75,
1429308567.57,1.00,93.78,34.84,93.78,
1429308567.60,1.00,93.83,34.88,93.83,
1429308567.64,1.00,94.07,34.91,94.07,
1429308567.67,1.00,94.29,34.94,94.29,
1429308567.71,1.00,94.25,34.98,94.25,
1429308567.74,1.00,94.28,35.02,94.28,
1429308567.77,1.00,94.45,35.04,94.45,
1429308567.81,1.00,94.47,35.08,94.47,
1429308567.84,1.00,94.33,35.11,94.33,
1429308567.87,1.00,94.25,35.14,94.25,
1429308567.90,1.00,94.11,35.17,94.11,
1429308567.93,0.98,93.99,35.21,93.99,
1429308567.96,1.00,93.78,35.24,93.78,
1429308568.00,1.00,93.70,35.28,93.70,
1429308568.03,1.00,93.67,35.30,93.67,
1429308568.07,1.00,94.07,35.34,94.07,
1429308568.10,1.00,94.36,35.38,94.36,
1429308568.14,1.00,94.58,35.41,94.58,
1429308568.17,1.00,94.91,35.44,94.91,
1429308568.20,1.00,94.98,35.47,94.98,
1429308568.23,0.99,95.13,35.50,95.13,
1429308568.27,1.00,95.45,35.54,95.45,
1429308568.30,1.00,95.84,35.57,95.84,
1429308568.33,1.00,96.30,35.60,96.30,
1429308568.36,1.00,96.49,35.64,96.49,
1429308568.40,1.00,96.77,35.67,96.77,
1429308568.43,1.00,96.92,35.71,96.92,
1429308568.47,1.00,97.02,35.74,97.02,
1429308568.50,1.00,97.15,35.77,97.15,
1429308568.53,1.00,97.40,35.80,97.40,
1429308568.56,1.00,97.37,35.84,97.37,
1429308568.59,1.00,97.43,35.86,97.43,
1429308568.62,1.00,97.51,35.90,97.51,
1429308568.66,1.00,97.67,35.93,97.67,
1429308568.69,1.00,97.96,35.96,97.96,
1429308568.73,1.00,98.22,36.00,98.22,
1429308568.76,1.00,98.41,36.03,98.41,
1429308568.79,1.00,98.40,36.07,98.40,
1429308568.83,1.00,98.57,36.10,98.57,
1429308568.86,1.00,98.68,36.14,98.68,
1429308568.89,1.00,98.99,36.17,98.99,
1429308568.93,1.00,99.00,36.20,99.00,
1429308568.96,1.00,99.17,36.24,99.17,
1429308569.00,1.00,99.26,36.27,99.26,
1429308569.02,1.00,99.33,36.30,99.33,
1429308569.05,1.00,99.29,36.33,99.29,
1429308569.09,1.00,99.39,36.36,99.39,
1429308569.12,1.00,99.54,36.40,99.54,
1429308569.15,1.00,99.85,36.43,99.85,
1429308569.19,1.00,100.13,36.46,100.13,
1429308569.22,1.00,100.37,36.50,100.37,
1429308569.26,1.00,100.44,36.53,100.44,
1429308569.29,1.00,100.39,36.57,100.39,
1429308569.32,1.00,100.45,36.60,100.45,
1429308569.35,1.00,100.36,36.62,100.36,
1429308569.38,1.00,100.18,36.66,100.18,
1429308569.41,1.00,99.94,36.69,99.94,
1429308569.45,1.00,99.84,36.72,99.84,
1429308569.49,1.00,99.78,36.76,99.78,
1429308569.52,1.00,99.55,36.79,99.55,
1429308569.55,1.00,99.73,36.82,99.73,
1429308569.58,1.00,99.80,36.86,99.80,
1429308569.62,1.00,99.73,36.90,99.73,
1429308569.65,1.00,99.78,36.93,99.78,
1429308569.69,1.00,99.91,36.96,99.91,
1429308569.72,1.00,100.00,36.99,100.00,
1429308569.74,1.00,100.03,37.02,100.03,
1429308569.78,1.00,100.08,37.05,100.08,
1429308569.81,1.00,100.26,37.09,100.26,
1429308569.85,1.00,100.27,37.12,100.27,
1429308569.88,1.00,100.56,37.15,100.56,
1429308569.92,1.00,100.82,37.19,100.82,
1429308569.95,1.00,100.78,37.22,100.78,
1429308569.98,1.00,100.69,37.25,100.69,
1429308570.02,1.00,100.43,37.29,100.43,
1429308570.05,1.00,100.26,37.33,100.26,
1429308570.09,1.00,99.66,37.36,99.66,
1429308570.12,1.00,99.41,37.39,99.41,
1429308570.15,1.00,99.20,37.42,99.20,
1429308570.18,1.00,99.06,37.45,99.06,
1429308570.21,1.00,99.10,37.48,99.10,
1429308570.24,1.00,99.01,37.51,99.01,
1429308570.27,1.00,98.98,37.55,98.98,
1429308570.31,1.00,98.89,37.58,98.89,
1429308570.35,1.00,99.00,37.62,99.00,
1429308570.38,1.00,98.99,37.65,98.99,
1429308570.41,1.00,99.37,37.69,99.37,
1429308570.45,1.00,99.64,37.72,99.64,
1429308570.48,1.00,100.08,37.75,100.08,
1429308570.52,1.00,100.43,37.79,100.43,
1429308570.55,1.00,100.89,37.82,100.89,
1429308570.57,1.00,101.16,37.85,101.16,
1429308570.64,1.00,101.49,37.91,101.49,
1429308570.67,1.00,101.82,37.94,101.82,
1429308570.71,1.00,102.05,37.98,102.05,
1429308570.74,1.00,102.37,38.01,102.37,
1429308570.77,0.97,102.55,38.04,102.55,
1429308570.80,1.00,102.73,38.07,102.73,
1429308570.83,1.00,102.68,38.11,102.68,
1429308570.87,1.00,102.73,38.14,102.73,
1429308570.90,1.00,102.52,38.17,102.52,
1429308570.94,1.00,102.00,38.21,102.00,
1429308570.97,1.00,101.40,38.24,101.40,
1429308571.00,1.00,101.09,38.28,101.09,
1429308571.04,1.00,100.85,38.31,100.85,
1429308571.07,1.00,100.50,38.34,100.50,
1429308571.11,1.00,100.13,38.38,100.13,
1429308571.14,1.00,99.51,38.41,99.51,
1429308571.17,1.00,99.57,38.45,99.57,
1429308571.21,1.00,99.14,38.48,99.14,
1429308571.24,1.00,99.06,38.52,99.06,
1429308571.28,1.00,98.87,38.55,98.87,
1429308571.30,1.00,98.60,38.57,98.60,
1429308571.33,1.00,98.28,38.61,98.28,
1429308571.37,1.00,98.10,38.64,98.10,
1429308571.40,1.00,98.14,38.67,98.14,
1429308571.43,1.00,98.26,38.71,98.26,
1429308571.47,1.00,98.38,38.74,98.38,
1429308571.50,1.00,98.44,38.78,98.44,
1429308571.54,1.00,98.29,38.81,98.29,
